0.7,444443,1340.61,106.0
0.7,444444,119.7,106.0
0.7,444445,2021.96,106.0
0.7,444446,1465.24,106.0
0.7,444447,1860.5,106.0
0.7,444448,321.88,106.0
0.7,444449,821.85,106.0
0.7,555550,1866.88,102.0
0.7,555551,1138.69,102.0
0.7,5555510,116.91,102.0
0.7,5555511,381.85,102.0
0.7,5555512,1381.77,102.0
0.7,5555513,1209.51,102.0
0.7,5555514,893.65,102.0
0.7,5555515,1518.94,102.0
0.7,5555516,926.24,102.0
0.7,5555517,790.25,102.0
0.7,5555518,430.52,102.0
0.7,5555519,183.65,102.0
0.7,555552,748.47,102.0
0.7,555553,510.57,102.0
0.7,555554,1508.21,102.0
0.7,555555,647.88,102.0
0.7,555556,1787.79,102.0
0.7,555557,308.98,102.0
0.7,555558,1327.75,102.0
0.7,555559,1984.52,102.0
0.7,777770,81.34,119.64
0.7,777771,86.37,116.82
0.7,7777710,166.1,110.0
0.7,7777711,175.09,110.0
0.7,7777712,184.6,110.0
0.7,7777713,193.55,110.0
0.7,7777714,203.03,110.0
0.7,777772,91.41,113.99
0.7,777773,101.93,110.0
0.7,777774,110.78,110.0
0.7,777775,119.72,110.0
0.7,777776,128.76,110.0
0.7,777777,138.75,110.0
0.7,777778,147.96,110.0
0.7,777779,157.05,110.0
0.8,111110,1911.77,90.0
0.8,111111,1555.41,90.0
0.8,1111110,1063.73,90.0
0.8,1111111,1034.06,90.0
0.8,1111112,1879.6,90.0
0.8,1111113,775.88,90.0
0.8,1111114,744.69,90.0
0.8,1111115,1397.7,90.0
0.8,1111116,2007.64,90.0
0.8,1111117,1778.63,90.0
0.8,1111118,924.81,90.0
0.8,1111119,603.59,90.0
0.8,111112,223.98,90.0
0.8,111113,1114.19,90.0
0.8,111114,1310.82,90.0
0.8,111115,1616.84,90.0
0.8,111116,627.24,90.0
0.8,111117,1221.64,90.0
0.8,111118,145.28,90.0
0.8,111119,1476.58,90.0
0.8,222220,197.94,94.0
0.8,222221,735.55,94.0
0.8,2222210,660.32,94.0
0.8,2222211,578.62,94.0
0.8,2222212,1274.2,94.0
0.8,2222213,1753.47,94.0
0.8,2222214,309.58,94.0
0.8,2222215,1465.74,94.0
0.8,2222216,1561.55,94.0
0.8,2222217,1323.35,94.0
0.8,2222218,1999.3,94.0
0.8,2222219,1116.44,94.0
0.8,222222,1659.24,94.0
0.8,222223,450.81,94.0
0.8,222224,2042.67,94.0
0.8,222225,1500.68,94.0
0.8,222226,794.52,94.0
0.8,222227,390.63,94.0
0.8,222228,379.54,94.0
0.8,222229,954.29,94.0
0.8,333330,1291.11,98.0
0.8,333331,469.36,98.0
0.8,3333310,2112.5,86.58
0.8,3333311,759.72,98.0
0.8,3333312,809.93,98.0
0.8,3333313,546.76,98.0
0.8,3333314,1574.17,98.0
0.8,3333315,1487.93,98.0
0.8,3333316,978.0,98.0
0.8,3333317,1361.07,98.0
0.8,3333318,911.21,98.0
0.8,3333319,1156.88,98.0
0.8,333332,2039.3,98.0
0.8,333333,1413.98,98.0
0.8,333334,435.1,98.0
0.8,333335,188.78,98.0
0.8,333336,689.82,98.0
0.8,333337,1224.66,98.0
0.8,333338,1985.84,98.0
0.8,333339,266.9,98.0
0.8,444440,417.7,106.0
0.8,444441,897.8,106.0
0.8,4444410,219.37,106.0
0.8,4444411,1082.11,106.0
0.8,4444412,646.83,106.0
0.8,4444413,1155.77,106.0
0.8,4444414,922.51,106.0
0.8,4444415,129.42,106.0
0.8,4444416,1476.93,106.0
0.8,4444417,1247.94,106.0
0.8,4444418,1381.42,106.0
0.8,4444419,671.37,106.0
0.8,444442,1232.84,106.0
0.8,444443,1336.62,106.0
0.8,444444,115.72,106.0
0.8,444445,2017.98,106.0
0.8,444446,1461.26,106.0
0.8,444447,1856.51,106.0
0.8,444448,317.9,106.0
0.8,444449,817.93,106.0
0.8,555550,1862.9,102.0
0.8,555551,1134.7,102.0
0.8,5555510,112.93,102.0
0.8,5555511,377.87,102.0
0.8,5555512,1377.79,102.0
0.8,5555513,1205.53,102.0
0.8,5555514,889.66,102.0
0.8,5555515,1515.36,102.0
0.8,5555516,922.42,102.0
0.8,5555517,786.33,102.0
0.8,5555518,426.53,102.0
0.8,5555519,179.66,102.0
0.8,555552,744.49,102.0
0.8,555553,506.58,102.0
0.8,555554,1504.23,102.0
0.8,555555,643.9,102.0
0.8,555556,1783.81,102.0
0.8,555557,304.98,102.0
0.8,555558,1323.76,102.0
0.8,555559,1980.54,102.0
0.8,777770,69.26,116.53
0.8,777771,84.36,117.95
0.8,7777710,162.36,110.0
0.8,7777711,171.33,110.0
0.8,7777712,180.92,110.0
0.8,7777713,189.82,110.0
0.8,7777714,199.36,110.0
0.8,777772,89.38,115.13
0.8,777773,94.43,112.3
0.8,777774,107.14,110.0
0.8,777775,115.99,110.0
0.8,777776,124.94,110.0
0.8,777777,135.08,110.0
0.8,777778,144.27,110.0
0.8,777779,153.36,110.0
